"NPI","Resource ID","Name","References List"
"jgalván19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997459263","José María Galván, MD"
"bwisozk19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991590737","Brandee Wisozk, MD"
"tosorio19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992703938","Tomás Osorio, MD"
"jwaelchi19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995138843","Jeannine Waelchi, PHARM.D."
"jnarváez19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993712580","Jacobo Narváez, O.D."
"cpichardo19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995931035","Cristian Pichardo, D.O."
"tnúñez19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991297322","Timoteo Núñez, MD"
"lmonahan19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997651998","Leslie Monahan, MD"
"mbalistreri19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995136706","Marcel Balistreri, MD"
"scórdova19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994426011","Santiago Córdova, M.D."
"srobel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998761884","Sid Robel, D.D.S."
"mulibarri19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998368092","Marco Antonio Ulibarri, MD"
"skihn19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994729863","Shane Kihn, DPM"
"cceja19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994025663","Carolina Ceja, MD"
"kfadel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990782571","Kareen Fadel, NP"
"bbraun19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997055284","Boyd Braun, MD"
"bhagenes19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992901869","Beau Hagenes, M.D."
"mlegros19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993813866","Milton Legros, PA"
"dkautzer19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998268303","Damon Kautzer, MD"
"hrincón19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997254479","Homero Rincón, M.D."
"otoy19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996348817","Omar Toy, None"
"mmoore19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991893367","Man Moore, D.O."
"alimón19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997055987","Agustín Limón, MD"
"dsipes19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999379410","Davis Sipes, M.D."
"akunde19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992500429","Alec Kunde, MD"
"condricka19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992901281","Clifford Ondricka, D.C."
"showell19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999076351","Shalanda Howell, MD"
"rjacobson19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996741757","Rod Jacobson, MD"
"pbruen19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990782225","Pablo Bruen, MD"
"rsalazar19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999670044","Rebeca Salazar, MD"
"nmcdermott19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990282706","Nakita McDermott, N.P."
"bcrooks19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998367987","Bruce Crooks, MD"
"olehner19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995337671","Oswaldo Lehner, MD"
"sschinner19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993712853","Sharyn Schinner, MD"
"rcarter19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994225673","Rene Carter, M.D."
"chauck19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999772467","Cliff Hauck, MD"
"iosorio19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998762346","Ignacio Osorio, MD"
"sgislason19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990681536","Steven Gislason, PA"
"twiegand19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992409714","Terrence Wiegand, PA"
"clueilwitz19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994227992","Cordell Lueilwitz, PA"
"hkeeling19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996144856","Homer Keeling, P.A.C."
"cschowalter19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998962034","Conchita Schowalter, P.A.C."
"mgriego19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997155181","Magdalena Griego, M.D."
"cgrijalva19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993319038","Caridad Grijalva, P.A.-C"
"rtowne19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992105780","Renato Towne, M.D."
"cchamplin19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995034077","Carolyne Champlin, M.D."
"ltrantow19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999377315","Lazaro Trantow, M.D."
"mlockman19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994226994","Milly Lockman, NPP"
"rkoss19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998862350","Randell Koss, M.D."
"hdelapaz19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999974672","Hernán Delapaz, M.D."
"jrivero19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990882529","Jesús Rivero, M.D."
"kbernhard19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999175482","Katharine Bernhard, M.D."
"czieme19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994621138","Cameron Zieme, M.D."
"mo'conner19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997858731","Mitchell O'Conner, O.D."
"dstrosin19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990488449","Darron Strosin, D.O."
"spaucek19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992803935","Sheldon Paucek, M.D."
"cdach19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993115712","Cruz Dach, M.D."
"cnienow19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992509636","Candida Nienow, M.D."
"nvillaseñor19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995438923","Natalia Villaseñor, M.D."
"rmcclure19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993812769","Rubin McClure, None"
"jhayes19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995637678","Jennie Hayes, MD"
"rherman19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999579338","Romeo Herman, M.D."
"fhills19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997852155","Fletcher Hills, DO"
"jureña19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999377307","Jerónimo Ureña, D.O."
"rblanda19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997358475","Reynaldo Blanda, D.O."
"cgutkowski19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991296597","Christina Gutkowski, M.D."
"cparisian19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993610836","Curtis Parisian, M.D."
"cdoyle19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997358442","Ching Doyle, M.D."
"afeeney19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993711830","Alexander Feeney, M.D."
"thuels19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990185570","Thurman Huels, D.O."
"elarson19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993116025","Errol Larson, M.D."
"vhaley19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999470886","Vance Haley, MD"
"jullrich19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996145135","Jesse Ullrich, MD"
"ggalván19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990681767","Gabriel Galván, M.D."
"werdman19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990983366","Werner Erdman, DO"
"alind19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997156411","Angelica Lind, N.P."
"ckirlin19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998768095","Clint Kirlin, DMD"
"rward19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990983416","Ricardo Ward, D.O."
"smurazik19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993511218","Stephan Murazik, MD"
"shuel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990687400","Salvatore Huel, MD"
"sschinner19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999174535","Shenita Schinner, N.P."
"mconnelly19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999071345","Martin Connelly, MD"
"clomeli19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996344089","Cristobal Lomeli, MD"
"lhayes19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999276494","Lenard Hayes, M.D."
"cbailey19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990983523","Carl Bailey, M.D."
"ohaley19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996349518","Otto Haley, MD"
"bjacobson19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992701775","Boris Jacobson, M.D."
"ajacobson19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998266323","Anthony Jacobson, DPM"
"crath19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999871656","Cesar Rath, D.M.D."
"ivázquez19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990081441","Irene Vázquez, MD"
"pfritsch19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998364273","Porter Fritsch, MD"
"rschamberger19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994920832","Rubye Schamberger, MD"
"emosciski19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995930938","Edmundo Mosciski, MD"
"anicolas19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990980461","Ahmed Nicolas, M.D."
"bgislason19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996447203","Billie Gislason, MD"
"lbradtke19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999975802","Lona Bradtke, DO"
"cmorissette19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995338240","Collin Morissette, M.D."
"nschoen19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991899760","Neal Schoen, M.D."
"ssevilla19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996740551","Sonia Sevilla, MD"
"mbeatty19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993910074","Melvin Beatty, M.D."
"nlozada19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995238385","Nicolás Lozada, DPM"
"lryan19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995134495","Louie Ryan, MD"
"cdaniel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998263494","Charles Daniel, MD"
"tchapa19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992307803","Teodoro Chapa, M.D."
"sthiel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996649523","Sylvester Thiel, MD"
"sstoltenberg19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9990983663","Sammie Stoltenberg, M.D."
"akreiger19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991792065","Alexander Kreiger, MD"
"hnader19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997753644","Hubert Nader, MD"
"bthompson19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992409128","Brad Thompson, DO"
"ltamayo19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998762734","Lola Tamayo, D.O."
"dtillman19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992409102","Denise Tillman, RNP"
"aschneider19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996348585","Alphonse Schneider, MD"
"td'amore19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998963685","Trey D'Amore, MD"
"jbruen19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995637256","Joleen Bruen, M.D."
"gfajardo19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991297033","Gerardo Fajardo, MD"
"mo'kon19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999074752","Merlene O'Kon, MD"
"gmills19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9998165659","Greg Mills, MD"
"skutch19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991793196","Son Kutch, MD"
"sthiel19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994024245","Steve Thiel, MD"
"dmagaña19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9994720573","Daniel Magaña, M.D."
"esierra19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992702138","Estela Sierra, DO"
"cdooley19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9996146562","Carmine Dooley, MD"
"creilly19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9993217250","Clark Reilly, D.O."
"mgutkowski19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9999972064","Milan Gutkowski, DC"
"ebogisich19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995238542","Edward Bogisich, MD"
"jchamplin19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992205331","Jennifer Champlin, M.D."
"jponce19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9991790283","Josefina Ponce, M.D."
"fmacgyver19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992905209","Filiberto MacGyver, MD"
"mfranecki19640619","PractitionerRole/vhdir-ri-ppo-practitionerrole-9992107224","Moises Franecki, MD"
"gortiz19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994026067","Guillermo Ortiz, PHD"
"mrutherford19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993318618","Myrtie Rutherford, MD"
"lgirón19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993812520","Luis Girón, MD"
"mmagaña19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996840640","Mario Magaña, M.D."
"habeyta19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992601530","Homero Abeyta, MD"
"pmontañez19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993913524","Patricio Montañez, MD"
"acandelaria19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992501914","Alberto Candelaria, PHD"
"lrodarte19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997056464","Lorenzo Rodarte, PHYSICIAN ASSISTANT"
"aharvey19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995036254","Alex Harvey, PHD"
"bpadberg19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997652491","Brant Padberg, MD"
"eacuña19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990388302","Eloisa Acuña, MD"
"ddooley19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998460566","Dell Dooley, PHYSICIAN ASSISTANT"
"ldenesik19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994520043","Lupe Denesik, MD"
"mwalsh19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992909110","Miyoko Walsh, LCSW"
"ngoldner19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995531105","Natalya Goldner, P.A."
"cmadera19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992107851","Clemente Madera, M.D."
"gkassulke19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996146992","Giuseppe Kassulke, MD"
"mmayer19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991490781","Monnie Mayer, APRN"
"ajohns19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997550036","Anibal Johns, MD"
"mrosado19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998167424","Mariano Rosado, MD"
"thahn19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991090176","Tyson Hahn, D.C."
"rschmitt19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992601605","Rayford Schmitt, MD"
"mprosacco19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990686899","Moshe Prosacco, M.D."
"fcrooks19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995933841","Fredric Crooks, MD"
"cswift19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992602868","Chance Swift, M.D."
"tlangworth19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994222415","Teodoro Langworth, M.D."
"tcarroll19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991595157","Tommie Carroll, M.D."
"vstokes19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994824168","Vito Stokes, MD"
"rmohr19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993016086","Rashad Mohr, MD, MBA"
"jcazares19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994121429","José Cazares, M.D."
"ldíaz19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993016185","Luis Miguel Díaz, MD"
"caufderhar19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993519658","Corrine Aufderhar, M.D."
"jrael19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995834363","José María Rael, MD"
"jhaag19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994420006","Jan Haag, MD"
"cwehner19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998669220","Crissy Wehner, OD"
"emertz19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999770453","Edwin Mertz, D.O."
"vdickinson19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994326916","Vallie Dickinson, SP"
"acasas19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991298700","Andrés Casas, MD"
"tkris19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994429791","Tenisha Kris, APRN"
"vosinski19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998164397","Venita Osinski, None"
"eschowalter19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998460418","Erasmo Schowalter, M.D."
"pgutkowski19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990285592","Parker Gutkowski, None"
"lmurphy19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996742920","Lannie Murphy, MA"
"jfunk19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994821958","Jeffrey Funk, MD"
"jaufderhar19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995135864","Jackqueline Aufderhar, MD"
"mbernier19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993114889","Merlin Bernier, D.O."
"jzulauf19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992407718","Julia Zulauf, MD"
"abuckridge19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995430219","Andrew Buckridge, PA"
"gbins19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991194661","George Bins, M.D."
"glind19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996348189","Galina Lind, APRN"
"kmohr19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994023957","Kaylee Mohr, RD"
"fhurtado19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995434526","Fernando Hurtado, MD"
"rprice19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997454728","Rob Price, M.D."
"smonahan19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994225970","Sonny Monahan, DPM"
"bratke19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997258322","Brigid Ratke, None"
"bernser19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996641025","Burt Ernser, MD"
"smayorga19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995935168","Sergio Mayorga, MD"
"abarton19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995036171","Angelina Barton, PHD"
"nmontañez19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990682633","Nicolás Montañez, PHD"
"aupton19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997056472","Armandina Upton, None"
"jhoeger19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998363846","June Hoeger, M.D."
"cvilla19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991692812","Claudia Villa, APRN"
"dconn19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997954249","Daisey Conn, APRN"
"gthompson19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998268576","Gaston Thompson, PH.D."
"slebsack19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990085558","Stefani Lebsack, APRN"
"hcasas19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994326841","Hernán Casas, None"
"hprohaska19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990484067","Harrison Prohaska, M.D."
"cdare19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999975612","Curtis Dare, PA"
"rmayer19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995235936","Raphael Mayer, M.D."
"hgalván19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997757793","Horacio Galván, MD"
"dschaden19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999874676","Dominique Schaden, MD"
"gmills19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998861220","Gavin Mills, None"
"ewehner19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991696193","Earl Wehner, MD"
"mgoldner19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990484083","Monroe Goldner, MD"
"ithiel19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998460434","Isidro Thiel, MD"
"lo'reilly19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998962224","Lou O'Reilly, M.D."
"cferry19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993111356","Clinton Ferry, M.D."
"csauceda19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998268402","Conchita Sauceda, LPC"
"rolson19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990881406","Robert Olson, M.D."
"iwaters19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994922812","Issac Waters, M.D."
"dparisian19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994225848","Denny Parisian, None"
"dblanda19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990989025","Darren Blanda, M.D."
"sschultz19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997555787","Stanley Schultz, M.D."
"ezemlak19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997255138","Errol Zemlak, DDS"
"mmayer19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995838513","Markus Mayer, MD"
"dstracke19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999571608","Dan Stracke, PHD"
"amarroquín19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994629875","Agustín Marroquín, M.D."
"mthiel19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997757702","Margarito Thiel, M.D."
"eharber19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991591891","Eddy Harber, M.D."
"cmontalvo19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990783702","Carolina Montalvo, MD"
"tcremin19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994720888","Thomas Cremin, M.D."
"rolivárez19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997659173","Rafael Olivárez, MD"
"ewehner19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994525497","Elton Wehner, M.D."
"mheredia19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999176068","María Luisa Heredia, MD"
"nkulas19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996540708","Nichelle Kulas, SP"
"cheller19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997651816","Chang Heller, MD"
"weffertz19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994229808","Willis Effertz, M.D."
"mrojo19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996742722","Mayte Rojo, None"
"lmarvin19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992904335","Leann Marvin, MD"
"tpaucek19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990481428","Terrance Paucek, M.D."
"nhermiston19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991690030","Neil Hermiston, MD"
"tschoen19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995430847","Terry Schoen, MD"
"marredondo19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994327369","Marcos Arredondo, M.D."
"mhermiston19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997751622","Major Hermiston, MD"
"jrunte19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995733004","Jordan Runte, MD"
"ckertzmann19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992307159","Cruz Kertzmann, MD"
"iluettgen19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992905407","Isaias Luettgen, M.D."
"mgodoy19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994026604","Miguel Ángel Godoy, M.D."
"gsalas19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996246543","Guadalupe Salas, None"
"sroob19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9994522973","Shiloh Roob, D.O."
"cvillagómez19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993410546","Cristian Villagómez, M.D."
"lswaniawski19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997155637","Leland Swaniawski, MD"
"caltenwerth19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998064722","Chau Altenwerth, M.D."
"ralicea19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9997357733","Rubén Alicea, M.D."
"vziemann19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9998367938","Vicente Ziemann, MD"
"jpollich19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9999176092","Justina Pollich, None"
"rgrimes19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993916808","Raphael Grimes, M.D."
"tfajardo19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992803364","Timoteo Fajardo, MD"
"vbarrios19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995933460","Víctor Barrios, MD"
"rschneider19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9991499220","Rafaela Schneider, CRNA"
"dvalentín19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990589921","Débora Valentín, APRN"
"gconnelly19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990489546","Genaro Connelly, MD"
"aaguayo19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993519229","Armando Aguayo, MD"
"cstark19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990782159","Cruz Stark, MD"
"lhamill19640619","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992207725","Leonel Hamill, M.D."
